,Year,Timesteps,Region,Technology,Carrier,Value
440,2025,9,reg1,Diesel_PP,Diesel,0.0
441,2025,10,reg1,Diesel_PP,Diesel,0.0
442,2025,11,reg1,Diesel_PP,Diesel,0.0
443,2025,12,reg1,Diesel_PP,Diesel,0.0
444,2025,13,reg1,Diesel_PP,Diesel,0.0
445,2025,14,reg1,Diesel_PP,Diesel,0.0
446,2025,15,reg1,Diesel_PP,Diesel,0.0
447,2025,16,reg1,Diesel_PP,Diesel,0.0
448,2025,17,reg1,Diesel_PP,Diesel,0.0
449,2025,18,reg1,Diesel_PP,Diesel,0.0
450,2025,19,reg1,Diesel_PP,Diesel,33.20960240142558
451,2025,20,reg1,Diesel_PP,Diesel,166.72092012299984
452,2025,21,reg1,Diesel_PP,Diesel,0.0
453,2025,22,reg1,Diesel_PP,Diesel,0.0
454,2025,23,reg1,Diesel_PP,Diesel,0.0
455,2025,24,reg1,Diesel_PP,Diesel,0.0
456,2026,1,reg1,Diesel_PP,Diesel,0.0
457,2026,2,reg1,Diesel_PP,Diesel,0.0
458,2026,3,reg1,Diesel_PP,Diesel,0.0
459,2026,4,reg1,Diesel_PP,Diesel,0.0
460,2026,5,reg1,Diesel_PP,Diesel,0.0
461,2026,6,reg1,Diesel_PP,Diesel,0.0
462,2026,7,reg1,Diesel_PP,Diesel,0.0
463,2026,8,reg1,Diesel_PP,Diesel,0.0
464,2026,9,reg1,Diesel_PP,Diesel,0.0
465,2026,10,reg1,Diesel_PP,Diesel,0.0
466,2026,11,reg1,Diesel_PP,Diesel,0.0
467,2026,12,reg1,Diesel_PP,Diesel,0.0
468,2026,13,reg1,Diesel_PP,Diesel,0.0
469,2026,14,reg1,Diesel_PP,Diesel,0.0
470,2026,15,reg1,Diesel_PP,Diesel,0.0
471,2026,16,reg1,Diesel_PP,Diesel,0.0
472,2026,17,reg1,Diesel_PP,Diesel,0.0
473,2026,18,reg1,Diesel_PP,Diesel,0.0
474,2026,19,reg1,Diesel_PP,Diesel,6.319526995381256
475,2026,20,reg1,Diesel_PP,Diesel,166.72092012299984
476,2026,21,reg1,Diesel_PP,Diesel,0.0
477,2026,22,reg1,Diesel_PP,Diesel,0.0
478,2026,23,reg1,Diesel_PP,Diesel,0.0
479,2026,24,reg1,Diesel_PP,Diesel,0.0
480,2027,1,reg1,Diesel_PP,Diesel,0.0
481,2027,2,reg1,Diesel_PP,Diesel,0.0
482,2027,3,reg1,Diesel_PP,Diesel,0.0
